t,year,height,station,u2,v2,surge_mm,height - surge,height - surge anomaly,psmsl_id,wind_variant
1912-01-01,1912.0,-1.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-67.96636429691112,-1.0,25,NCEP1
1913-01-01,1913.0,-25.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-91.96636429691112,-25.0,25,NCEP1
1914-01-01,1914.0,-10.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-76.96636429691112,-10.0,25,NCEP1
1915-01-01,1915.0,-74.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-140.96636429691114,-74.0,25,NCEP1
1916-01-01,1916.0,-4.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-70.96636429691112,-4.0,25,NCEP1
1917-01-01,1917.0,-53.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-119.96636429691112,-53.0,25,NCEP1
1918-01-01,1918.0,-34.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-100.96636429691112,-34.0,25,NCEP1
1919-01-01,1919.0,-60.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-126.96636429691112,-60.0,25,NCEP1
1920-01-01,1920.0,-53.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-119.96636429691112,-53.0,25,NCEP1
1921-01-01,1921.0,-35.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-101.96636429691112,-35.0,25,NCEP1
1922-01-01,1922.0,-52.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-118.96636429691112,-52.0,25,NCEP1
1923-01-01,1923.0,-8.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-74.96636429691112,-8.0,25,NCEP1
1924-01-01,1924.0,-39.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-105.96636429691112,-39.0,25,NCEP1
1925-01-01,1925.0,18.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-48.966364296911124,18.0,25,NCEP1
1926-01-01,1926.0,6.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-60.966364296911124,6.0,25,NCEP1
1927-01-01,1927.0,-10.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-76.96636429691112,-10.0,25,NCEP1
1928-01-01,1928.0,8.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-58.966364296911124,8.0,25,NCEP1
1929-01-01,1929.0,-68.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-134.96636429691114,-68.0,25,NCEP1
1930-01-01,1930.0,-36.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-102.96636429691112,-36.0,25,NCEP1
1931-01-01,1931.0,-15.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-81.96636429691112,-15.0,25,NCEP1
1932-01-01,1932.0,-29.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-95.96636429691112,-29.0,25,NCEP1
1933-01-01,1933.0,-85.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-151.96636429691114,-85.0,25,NCEP1
1934-01-01,1934.0,-55.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-121.96636429691112,-55.0,25,NCEP1
1935-01-01,1935.0,-3.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-69.96636429691112,-3.0,25,NCEP1
1936-01-01,1936.0,-13.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-79.96636429691112,-13.0,25,NCEP1
1937-01-01,1937.0,-46.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-112.96636429691112,-46.0,25,NCEP1
1938-01-01,1938.0,-13.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-79.96636429691112,-13.0,25,NCEP1
1939-01-01,1939.0,-63.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-129.96636429691114,-63.0,25,NCEP1
1940-01-01,1940.0,-57.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-123.96636429691112,-57.0,25,NCEP1
1941-01-01,1941.0,-95.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-161.96636429691114,-95.0,25,NCEP1
1942-01-01,1942.0,-59.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-125.96636429691112,-59.0,25,NCEP1
1943-01-01,1943.0,-13.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-79.96636429691112,-13.0,25,NCEP1
1944-01-01,1944.0,-11.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-77.96636429691112,-11.0,25,NCEP1
1945-01-01,1945.0,-9.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-75.96636429691112,-9.0,25,NCEP1
1946-01-01,1946.0,-32.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-98.96636429691112,-32.0,25,NCEP1
1947-01-01,1947.0,-103.0,25,6.3112592697143555,2.3649985790252686,66.96636429691112,-169.96636429691114,-103.0,25,NCEP1
1948-01-01,1948.0,-10.0,25,4.387522220611572,5.410808563232422,66.96636429691112,-76.96636429691112,-10.0,25,NCEP1
1949-01-01,1949.0,8.0,25,8.47021198272705,1.8927960395812988,66.96636429691112,-58.966364296911124,8.0,25,NCEP1
1950-01-01,1950.0,2.0,25,5.701430797576904,2.422173261642456,66.96636429691112,-64.96636429691112,2.0,25,NCEP1
1951-01-01,1951.0,-19.0,25,3.2752788066864014,4.516599178314209,66.96636429691112,-85.96636429691112,-19.0,25,NCEP1
1952-01-01,1952.0,3.0,25,5.917683124542236,-0.6884090900421143,66.96636429691112,-63.966364296911124,3.0,25,NCEP1
1953-01-01,1953.0,-42.0,25,5.034765243530273,1.026721477508545,66.96636429691112,-108.96636429691112,-42.0,25,NCEP1
1954-01-01,1954.0,-16.0,25,10.093401908874512,3.142780065536499,66.96636429691112,-82.96636429691112,-16.0,25,NCEP1
1955-01-01,1955.0,-19.0,25,4.9449920654296875,-1.8953386545181274,66.96636429691112,-85.96636429691112,-19.0,25,NCEP1
1956-01-01,1956.0,-61.0,25,3.6171987056732178,0.18946528434753418,66.96636429691112,-127.96636429691112,-61.0,25,NCEP1
1957-01-01,1957.0,-15.0,25,4.207589149475098,0.5545627474784851,66.96636429691112,-81.96636429691112,-15.0,25,NCEP1
1958-01-01,1958.0,-9.0,25,4.35520601272583,0.3697061240673065,66.96636429691112,-75.96636429691112,-9.0,25,NCEP1
1959-01-01,1959.0,-59.0,25,1.094639539718628,2.775089979171753,66.96636429691112,-125.96636429691112,-59.0,25,NCEP1
1960-01-01,1960.0,-24.0,25,0.7090474963188171,1.9344359636306763,66.96636429691112,-90.96636429691112,-24.0,25,NCEP1
1961-01-01,1961.0,58.0,25,5.754293441772461,1.3151057958602905,66.96636429691112,-8.966364296911124,58.0,25,NCEP1
1962-01-01,1962.0,4.0,25,5.8775811195373535,0.1349843293428421,66.96636429691112,-62.966364296911124,4.0,25,NCEP1
1963-01-01,1963.0,-73.0,25,0.2810496985912323,1.9679368734359741,66.96636429691112,-139.96636429691114,-73.0,25,NCEP1
1964-01-01,1964.0,-60.0,25,0.6573047637939453,-0.20568449795246124,66.96636429691112,-126.96636429691112,-60.0,25,NCEP1
1965-01-01,1965.0,11.0,25,5.784757137298584,-1.815888524055481,66.96636429691112,-55.966364296911124,11.0,25,NCEP1
1966-01-01,1966.0,27.0,25,7.028076171875,0.6606671214103699,66.96636429691112,-39.966364296911124,27.0,25,NCEP1
1967-01-01,1967.0,89.0,25,12.765246391296387,3.8008480072021484,66.96636429691112,22.033635703088876,89.0,25,NCEP1
1968-01-01,1968.0,-2.0,25,3.7755844593048096,0.1922767162322998,66.96636429691112,-68.96636429691112,-2.0,25,NCEP1
1969-01-01,1969.0,-3.0,25,1.9252090454101562,0.5998935103416443,66.96636429691112,-69.96636429691112,-3.0,25,NCEP1
1970-01-01,1970.0,63.0,25,8.13173770904541,1.7889699935913086,66.96636429691112,-3.9663642969111237,63.0,25,NCEP1
1971-01-01,1971.0,-15.0,25,2.874514579772949,1.101450800895691,66.96636429691112,-81.96636429691112,-15.0,25,NCEP1
1972-01-01,1972.0,-13.0,25,2.558481454849243,3.7007036209106445,66.96636429691112,-79.96636429691112,-13.0,25,NCEP1
1973-01-01,1973.0,48.0,25,9.520682334899902,-0.9721336364746094,66.96636429691112,-18.966364296911124,48.0,25,NCEP1
1974-01-01,1974.0,43.0,25,11.503460884094238,2.5546679496765137,66.96636429691112,-23.966364296911124,43.0,25,NCEP1
1975-01-01,1975.0,-8.0,25,4.674917221069336,0.19217924773693085,66.96636429691112,-74.96636429691112,-8.0,25,NCEP1
1976-01-01,1976.0,-42.0,25,3.3632562160491943,-0.7099103331565857,66.96636429691112,-108.96636429691112,-42.0,25,NCEP1
1977-01-01,1977.0,21.0,25,7.223191738128662,2.57985258102417,66.96636429691112,-45.966364296911124,21.0,25,NCEP1
1978-01-01,1978.0,-7.0,25,8.5516357421875,1.0163754224777222,66.96636429691112,-73.96636429691112,-7.0,25,NCEP1
1979-01-01,1979.0,15.0,25,5.700246334075928,2.3869616985321045,57.1127177547816,-42.1127177547816,24.853646542129525,25,NCEP1
1980-01-01,1980.0,52.0,25,6.406463623046875,-0.8189573884010315,51.2036906219408,0.796309378059199,67.76267367497033,25,NCEP1
1981-01-01,1981.0,76.0,25,9.316557884216309,0.5017544627189636,90.02312507084879,-14.023125070848792,52.94323922606233,25,NCEP1
1982-01-01,1982.0,51.0,25,5.4549102783203125,3.270120620727539,70.9038377860688,-19.903837786068806,47.06252651084232,25,NCEP1
1983-01-01,1983.0,100.0,25,12.008880615234375,2.5196239948272705,111.00227515379039,-11.002275153790393,55.96408914312073,25,NCEP1
1984-01-01,1984.0,16.0,25,6.145270824432373,3.672642469406128,50.3436929439423,-34.3436929439423,32.62267135296882,25,NCEP1
1985-01-01,1985.0,16.0,25,6.091884613037109,2.583699941635132,58.0346905256379,-42.0346905256379,24.931673771273225,25,NCEP1
1986-01-01,1986.0,18.0,25,5.628787994384766,3.2792351245880127,68.7088535052456,-50.7088535052456,16.257510791665524,25,NCEP1
1987-01-01,1987.0,-11.0,25,3.2245309352874756,1.6494709253311157,26.6927695680052,-37.692769568005204,29.27359472890592,25,NCEP1
1988-01-01,1988.0,87.0,25,12.714698791503906,2.8422319889068604,100.5732591615104,-13.573259161510407,53.39310513540072,25,NCEP1
1989-01-01,1989.0,35.0,25,7.2957072257995605,2.7750370502471924,76.6161886643465,-41.616188664346495,25.35017563256463,25,NCEP1
1990-01-01,1990.0,95.0,25,12.63997745513916,7.651901721954346,138.4640348029055,-43.4640348029055,23.50232949400562,25,NCEP1
1991-01-01,1991.0,-42.0,25,4.087740421295166,0.3918227255344391,45.9296480892864,-87.9296480892864,-20.96328379237528,25,NCEP1
1992-01-01,1992.0,9.0,25,8.080557823181152,1.6115795373916626,72.2807437878692,-63.2807437878692,3.685620509041925,25,NCEP1
1993-01-01,1993.0,3.0,25,7.881514072418213,1.9583648443222046,52.770795185782305,-49.770795185782305,17.19556911112882,25,NCEP1
1994-01-01,1994.0,55.0,25,10.57474422454834,3.7801544666290283,96.10506412318,-41.10506412318,25.861300173731124,25,NCEP1
1995-01-01,1995.0,53.0,25,7.594569683074951,0.7231337428092957,68.27439549953151,-15.274395499531508,51.691968797379616,25,NCEP1
1996-01-01,1996.0,-95.0,25,-0.9902710318565369,0.8824538588523865,-29.374088802329698,-65.6259111976703,1.3404530992408183,25,NCEP1
1997-01-01,1997.0,-9.0,25,4.669957637786865,4.208533763885498,29.6604666782364,-38.6604666782364,28.30589761867472,25,NCEP1
1998-01-01,1998.0,89.0,25,9.973237991333008,3.038883924484253,112.4086217418925,-23.408621741892503,43.55774255501862,25,NCEP1
1999-01-01,1999.0,80.0,25,10.110547065734863,3.0341625213623047,103.7566193650565,-23.756619365056494,43.20974493185463,25,NCEP1
2000-01-01,2000.0,77.0,25,9.257246971130371,9.211353302001953,96.22459830156441,-19.224598301564413,47.74176599534671,25,NCEP1
2001-01-01,2001.0,67.0,25,6.03620719909668,2.364365816116333,69.7309200384029,-2.7309200384028998,64.23544425850822,25,NCEP1
2002-01-01,2002.0,53.0,25,5.418190002441406,5.1580491065979,43.8610515286125,9.1389484713875,76.10531276829863,25,NCEP1
2003-01-01,2003.0,39.0,25,2.4190142154693604,1.918958306312561,28.676124519273,10.323875480727,77.29023977763812,25,NCEP1
2004-01-01,2004.0,88.0,25,8.325005531311035,2.3836939334869385,84.5727812927572,3.427218707242801,70.39358300415392,25,NCEP1
2005-01-01,2005.0,58.0,25,7.103911876678467,0.6315093040466309,59.131563439557,-1.1315634395569987,65.83480085735413,25,NCEP1
2006-01-01,2006.0,65.0,25,6.133688449859619,4.532461166381836,70.1642735669874,-5.164273566987404,61.80209072992372,25,NCEP1
2007-01-01,2007.0,122.0,25,10.287087440490723,1.2027071714401245,96.147775451002,25.852224548997995,92.81858884590912,25,NCEP1
2008-01-01,2008.0,98.0,25,8.021732330322266,5.390207767486572,93.04739933084349,4.95260066915651,71.91896496606763,25,NCEP1
2009-01-01,2009.0,52.0,25,5.088303089141846,5.315205097198486,54.8408277154172,-2.8408277154171984,64.12553658149392,25,NCEP1
2010-01-01,2010.0,30.0,25,1.7123364210128784,-1.4173802137374878,22.6051561661983,7.394843833801701,74.36120813071282,25,NCEP1
2011-01-01,2011.0,96.0,25,9.094101905822754,4.225602626800537,85.00662437346699,10.993375626533009,77.95973992344413,25,NCEP1
2012-01-01,2012.0,83.0,25,6.817775726318359,3.2491235733032227,67.8793517541893,15.120648245810699,82.08701254272182,25,NCEP1
2013-01-01,2013.0,40.0,25,2.2286570072174072,3.1738269329071045,30.8031837341107,9.1968162658893,76.16318056280042,25,NCEP1
2014-01-01,2014.0,93.0,25,5.1230149269104,11.433273315429688,63.906896835008,29.093103164992,96.05946746190313,25,NCEP1
2015-01-01,2015.0,140.0,25,12.157925605773926,6.558919906616211,102.8431548995335,37.1568451004665,104.12320939737762,25,NCEP1
2016-01-01,2016.0,103.0,25,4.917603015899658,2.520683765411377,42.119059126755396,60.880940873244604,127.84730517015572,25,NCEP1
2017-01-01,2017.0,149.0,25,11.298989295959473,2.0506012439727783,92.5725074765616,56.4274925234384,123.39385682034953,25,NCEP1
2018-01-01,2018.0,47.0,25,4.296787261962891,2.2087669372558594,15.0655038374131,31.9344961625869,98.90086045949802,25,NCEP1
2019-01-01,2019.0,140.0,25,7.9628825187683105,4.212188243865967,76.7395045174515,63.26049548254851,130.22685977945963,25,NCEP1
2020-01-01,2020.0,153.0,25,9.83998966217041,6.93423318862915,84.0809023557383,68.9190976442617,135.88546194117282,25,NCEP1
2021-01-01,2021.0,117.0,25,4.822271347045898,0.2550487518310547,48.0431032788059,68.9568967211941,135.92326101810522,25,NCEP1
1872-01-01,1872.0,-139.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-184.49518746762124,-139.0,32,NCEP1
1873-01-01,1873.0,-94.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-139.49518746762124,-94.0,32,NCEP1
1874-01-01,1874.0,-104.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-149.49518746762124,-104.0,32,NCEP1
1875-01-01,1875.0,-175.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-220.49518746762124,-175.0,32,NCEP1
1876-01-01,1876.0,-132.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-177.49518746762124,-132.0,32,NCEP1
1877-01-01,1877.0,-32.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-77.49518746762125,-32.00000000000001,32,NCEP1
1878-01-01,1878.0,-39.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-84.49518746762125,-39.00000000000001,32,NCEP1
1879-01-01,1879.0,-117.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-162.49518746762124,-117.0,32,NCEP1
1880-01-01,1880.0,-97.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-142.49518746762124,-97.0,32,NCEP1
1881-01-01,1881.0,-166.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-211.49518746762124,-166.0,32,NCEP1
1882-01-01,1882.0,-61.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-106.49518746762125,-61.00000000000001,32,NCEP1
1883-01-01,1883.0,-102.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-147.49518746762124,-102.0,32,NCEP1
1884-01-01,1884.0,-153.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-198.49518746762124,-153.0,32,NCEP1
1885-01-01,1885.0,-166.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-211.49518746762124,-166.0,32,NCEP1
1886-01-01,1886.0,-161.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-206.49518746762124,-161.0,32,NCEP1
1887-01-01,1887.0,-233.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-278.49518746762124,-233.0,32,NCEP1
1888-01-01,1888.0,-259.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-304.49518746762124,-259.0,32,NCEP1
1889-01-01,1889.0,-206.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-251.49518746762124,-206.0,32,NCEP1
1890-01-01,1890.0,-236.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-281.49518746762124,-236.0,32,NCEP1
1891-01-01,1891.0,-197.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-242.49518746762124,-197.0,32,NCEP1
1892-01-01,1892.0,-164.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-209.49518746762124,-164.0,32,NCEP1
1893-01-01,1893.0,-117.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-162.49518746762124,-117.0,32,NCEP1
1894-01-01,1894.0,-122.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-167.49518746762124,-122.0,32,NCEP1
1895-01-01,1895.0,-224.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-269.49518746762124,-224.0,32,NCEP1
1896-01-01,1896.0,-230.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-275.49518746762124,-230.0,32,NCEP1
1897-01-01,1897.0,-212.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-257.49518746762124,-212.0,32,NCEP1
1898-01-01,1898.0,-178.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-223.49518746762124,-178.0,32,NCEP1
1899-01-01,1899.0,-166.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-211.49518746762124,-166.0,32,NCEP1
1900-01-01,1900.0,-193.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-238.49518746762124,-193.0,32,NCEP1
1901-01-01,1901.0,-199.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-244.49518746762124,-199.0,32,NCEP1
1902-01-01,1902.0,-275.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-320.49518746762124,-275.0,32,NCEP1
1903-01-01,1903.0,-183.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-228.49518746762124,-183.0,32,NCEP1
1904-01-01,1904.0,-220.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-265.49518746762124,-220.0,32,NCEP1
1905-01-01,1905.0,-229.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-274.49518746762124,-229.0,32,NCEP1
1906-01-01,1906.0,-188.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-233.49518746762124,-188.0,32,NCEP1
1907-01-01,1907.0,-238.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-283.49518746762124,-238.0,32,NCEP1
1908-01-01,1908.0,-237.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-282.49518746762124,-237.0,32,NCEP1
1909-01-01,1909.0,-157.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-202.49518746762124,-157.0,32,NCEP1
1910-01-01,1910.0,-143.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-188.49518746762124,-143.0,32,NCEP1
1911-01-01,1911.0,-167.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-212.49518746762124,-167.0,32,NCEP1
1912-01-01,1912.0,-106.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-151.49518746762124,-106.0,32,NCEP1
1913-01-01,1913.0,-126.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-171.49518746762124,-126.0,32,NCEP1
1914-01-01,1914.0,-102.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-147.49518746762124,-102.0,32,NCEP1
1915-01-01,1915.0,-136.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-181.49518746762124,-136.0,32,NCEP1
1916-01-01,1916.0,-87.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-132.49518746762124,-87.0,32,NCEP1
1917-01-01,1917.0,-144.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-189.49518746762124,-144.0,32,NCEP1
1918-01-01,1918.0,-160.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-205.49518746762124,-160.0,32,NCEP1
1919-01-01,1919.0,-210.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-255.49518746762124,-210.0,32,NCEP1
1920-01-01,1920.0,-212.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-257.49518746762124,-212.0,32,NCEP1
1921-01-01,1921.0,-195.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-240.49518746762124,-195.0,32,NCEP1
1922-01-01,1922.0,-195.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-240.49518746762124,-195.0,32,NCEP1
1923-01-01,1923.0,-173.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-218.49518746762124,-173.0,32,NCEP1
1924-01-01,1924.0,-189.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-234.49518746762124,-189.0,32,NCEP1
1925-01-01,1925.0,-143.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-188.49518746762124,-143.0,32,NCEP1
1926-01-01,1926.0,-152.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-197.49518746762124,-152.0,32,NCEP1
1927-01-01,1927.0,-119.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-164.49518746762124,-119.0,32,NCEP1
1928-01-01,1928.0,-99.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-144.49518746762124,-99.0,32,NCEP1
1929-01-01,1929.0,-159.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-204.49518746762124,-159.0,32,NCEP1
1930-01-01,1930.0,-116.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-161.49518746762124,-116.0,32,NCEP1
1931-01-01,1931.0,-115.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-160.49518746762124,-115.0,32,NCEP1
1932-01-01,1932.0,-126.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-171.49518746762124,-126.0,32,NCEP1
1933-01-01,1933.0,-172.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-217.49518746762124,-172.0,32,NCEP1
1934-01-01,1934.0,-154.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-199.49518746762124,-154.0,32,NCEP1
1935-01-01,1935.0,-108.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-153.49518746762124,-108.0,32,NCEP1
1936-01-01,1936.0,-75.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-120.49518746762125,-75.0,32,NCEP1
1937-01-01,1937.0,-77.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-122.49518746762125,-77.0,32,NCEP1
1938-01-01,1938.0,-109.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-154.49518746762124,-109.0,32,NCEP1
1939-01-01,1939.0,-106.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-151.49518746762124,-106.0,32,NCEP1
1940-01-01,1940.0,-111.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-156.49518746762124,-111.0,32,NCEP1
1941-01-01,1941.0,-133.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-178.49518746762124,-133.0,32,NCEP1
1942-01-01,1942.0,-123.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-168.49518746762124,-123.0,32,NCEP1
1943-01-01,1943.0,-66.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-111.49518746762125,-66.0,32,NCEP1
1944-01-01,1944.0,-46.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-91.49518746762125,-46.00000000000001,32,NCEP1
1945-01-01,1945.0,-110.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-155.49518746762124,-110.0,32,NCEP1
1946-01-01,1946.0,-121.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-166.49518746762124,-121.0,32,NCEP1
1947-01-01,1947.0,-146.0,32,6.3112592697143555,2.3649985790252686,45.49518746762125,-191.49518746762124,-146.0,32,NCEP1
1948-01-01,1948.0,-55.0,32,4.387522220611572,5.410808563232422,45.49518746762125,-100.49518746762125,-55.00000000000001,32,NCEP1
1949-01-01,1949.0,-51.0,32,8.47021198272705,1.8927960395812988,45.49518746762125,-96.49518746762125,-51.00000000000001,32,NCEP1
1950-01-01,1950.0,-41.0,32,5.701430797576904,2.422173261642456,45.49518746762125,-86.49518746762125,-41.00000000000001,32,NCEP1
1951-01-01,1951.0,-53.0,32,3.2752788066864014,4.516599178314209,45.49518746762125,-98.49518746762125,-53.00000000000001,32,NCEP1
1952-01-01,1952.0,-33.0,32,5.917683124542236,-0.6884090900421143,45.49518746762125,-78.49518746762125,-33.00000000000001,32,NCEP1
1953-01-01,1953.0,-85.0,32,5.034765243530273,1.026721477508545,45.49518746762125,-130.49518746762124,-85.0,32,NCEP1
1954-01-01,1954.0,-63.0,32,10.093401908874512,3.142780065536499,45.49518746762125,-108.49518746762125,-63.00000000000001,32,NCEP1
1955-01-01,1955.0,-38.0,32,4.9449920654296875,-1.8953386545181274,45.49518746762125,-83.49518746762125,-38.00000000000001,32,NCEP1
1956-01-01,1956.0,-95.0,32,3.6171987056732178,0.18946528434753418,45.49518746762125,-140.49518746762124,-95.0,32,NCEP1
1957-01-01,1957.0,-65.0,32,4.207589149475098,0.5545627474784851,45.49518746762125,-110.49518746762125,-65.0,32,NCEP1
1958-01-01,1958.0,-64.0,32,4.35520601272583,0.3697061240673065,45.49518746762125,-109.49518746762125,-64.0,32,NCEP1
1959-01-01,1959.0,-91.0,32,1.094639539718628,2.775089979171753,45.49518746762125,-136.49518746762124,-91.0,32,NCEP1
1960-01-01,1960.0,-42.0,32,0.7090474963188171,1.9344359636306763,45.49518746762125,-87.49518746762125,-42.00000000000001,32,NCEP1
1961-01-01,1961.0,3.0,32,5.754293441772461,1.3151057958602905,45.49518746762125,-42.49518746762125,2.999999999999993,32,NCEP1
1962-01-01,1962.0,-47.0,32,5.8775811195373535,0.1349843293428421,45.49518746762125,-92.49518746762125,-47.00000000000001,32,NCEP1
1963-01-01,1963.0,-86.0,32,0.2810496985912323,1.9679368734359741,45.49518746762125,-131.49518746762124,-86.0,32,NCEP1
1964-01-01,1964.0,-74.0,32,0.6573047637939453,-0.20568449795246124,45.49518746762125,-119.49518746762125,-74.0,32,NCEP1
1965-01-01,1965.0,-35.0,32,5.784757137298584,-1.815888524055481,45.49518746762125,-80.49518746762125,-35.00000000000001,32,NCEP1
1966-01-01,1966.0,7.0,32,7.028076171875,0.6606671214103699,45.49518746762125,-38.49518746762125,6.999999999999993,32,NCEP1
1967-01-01,1967.0,16.0,32,12.765246391296387,3.8008480072021484,45.49518746762125,-29.49518746762125,15.999999999999993,32,NCEP1
1968-01-01,1968.0,-52.0,32,3.7755844593048096,0.1922767162322998,45.49518746762125,-97.49518746762125,-52.00000000000001,32,NCEP1
1969-01-01,1969.0,-67.0,32,1.9252090454101562,0.5998935103416443,45.49518746762125,-112.49518746762125,-67.0,32,NCEP1
