,t,name,ddl_id,surge
90,1967-01-01,Den Helder,DENHDR,0.09825613411679252
91,1968-01-01,Den Helder,DENHDR,0.03711989833438983
92,1969-01-01,Den Helder,DENHDR,0.021914628609912855
93,1970-01-01,Den Helder,DENHDR,0.06167396652473978
94,1971-01-01,Den Helder,DENHDR,0.02427743016805959
95,1972-01-01,Den Helder,DENHDR,0.0014441412379914281
96,1973-01-01,Den Helder,DENHDR,0.06324678143511897
97,1974-01-01,Den Helder,DENHDR,0.08514676055909223
98,1975-01-01,Den Helder,DENHDR,0.0280325805411151
99,1976-01-01,Den Helder,DENHDR,0.011674994516283111
100,1977-01-01,Den Helder,DENHDR,0.06714070664387044
101,1978-01-01,Den Helder,DENHDR,0.04675782262666584
102,1979-01-01,Den Helder,DENHDR,0.04549806651506849
103,1980-01-01,Den Helder,DENHDR,0.03637809363661202
104,1981-01-01,Den Helder,DENHDR,0.0709832438
105,1982-01-01,Den Helder,DENHDR,0.04850738955616438
106,1983-01-01,Den Helder,DENHDR,0.0835952323589041
107,1984-01-01,Den Helder,DENHDR,0.03397304562404371
108,1985-01-01,Den Helder,DENHDR,0.039841102695890404
109,1986-01-01,Den Helder,DENHDR,0.04755887823917808
110,1987-01-01,Den Helder,DENHDR,0.015834651717808217
111,1988-01-01,Den Helder,DENHDR,0.07686647158469945
112,1989-01-01,Den Helder,DENHDR,0.055769251241095885
113,1990-01-01,Den Helder,DENHDR,0.10486195403013698
114,1991-01-01,Den Helder,DENHDR,0.02556025317627397
115,1992-01-01,Den Helder,DENHDR,0.050964987390710384
116,1993-01-01,Den Helder,DENHDR,0.03561123433424658
117,1994-01-01,Den Helder,DENHDR,0.07328931337726027
118,1995-01-01,Den Helder,DENHDR,0.05085829740547945
119,1996-01-01,Den Helder,DENHDR,-0.030656519888797817
120,1997-01-01,Den Helder,DENHDR,0.014084795306849317
121,1998-01-01,Den Helder,DENHDR,0.08777602370684931
122,1999-01-01,Den Helder,DENHDR,0.08121001445753426
123,2000-01-01,Den Helder,DENHDR,0.07363157450273224
124,2001-01-01,Den Helder,DENHDR,0.05571799706520548
125,2002-01-01,Den Helder,DENHDR,0.02888474169375342
126,2003-01-01,Den Helder,DENHDR,0.01468902431890411
127,2004-01-01,Den Helder,DENHDR,0.06272571801092897
128,2005-01-01,Den Helder,DENHDR,0.04311608180684931
129,2006-01-01,Den Helder,DENHDR,0.050421396224657536
130,2007-01-01,Den Helder,DENHDR,0.07366388361369863
131,2008-01-01,Den Helder,DENHDR,0.0706112474170765
132,2009-01-01,Den Helder,DENHDR,0.040547448271232876
133,2010-01-01,Den Helder,DENHDR,0.01944546744
134,2011-01-01,Den Helder,DENHDR,0.06024587817027397
135,2012-01-01,Den Helder,DENHDR,0.04866511784562841
136,2013-01-01,Den Helder,DENHDR,0.02006069282849315
137,2014-01-01,Den Helder,DENHDR,0.047939014558082194
138,2015-01-01,Den Helder,DENHDR,0.07162189290684931
139,2016-01-01,Den Helder,DENHDR,0.027178369631693986
140,2017-01-01,Den Helder,DENHDR,0.06966555935945205
141,2018-01-01,Den Helder,DENHDR,0.006176511402739725
142,2019-01-01,Den Helder,DENHDR,0.058190229935342466
143,2020-01-01,Den Helder,DENHDR,0.06004070953431694
144,2021-01-01,Den Helder,DENHDR,0.03332769659452055
145,2022-01-01,Den Helder,DENHDR,0.04071186963621884
146,1950-01-01,Harlingen,HARLGN,0.15977927951065643
147,1951-01-01,Harlingen,HARLGN,0.07076546669338052
148,1952-01-01,Harlingen,HARLGN,0.07323696727157046
149,1953-01-01,Harlingen,HARLGN,0.036653875435498376
150,1954-01-01,Harlingen,HARLGN,0.09749090972688201
151,1955-01-01,Harlingen,HARLGN,0.0644438506359209
152,1956-01-01,Harlingen,HARLGN,0.04648397365696932
