,t,name,ddl_id,surge
164,2002-01-01,Hoek van Holland,HOEKVHLD,0.020663717641712053
165,2002-01-01,IJmuiden,IJMDBTHVN,0.027925620309702342
166,2002-01-01,NL,NL,0.028806023233991167
167,2002-01-01,Vlissingen,VLISSGN,0.016126704251725382
168,2003-01-01,Delfzijl,DELFZL,0.032994470380450766
169,2003-01-01,Den Helder,DENHDR,0.014689024556938508
170,2003-01-01,Harlingen,HARLGN,0.028676124519273025
171,2003-01-01,Hoek van Holland,HOEKVHLD,0.0066841533433084615
172,2003-01-01,IJmuiden,IJMDBTHVN,0.011945520741414528
173,2003-01-01,NL,NL,0.01625174028441718
174,2003-01-01,Vlissingen,VLISSGN,0.002521145686966508
175,2004-01-01,Delfzijl,DELFZL,0.07502013888423804
176,2004-01-01,Den Helder,DENHDR,0.06272571877820692
177,2004-01-01,Harlingen,HARLGN,0.08457278129275725
178,2004-01-01,Hoek van Holland,HOEKVHLD,0.04721666073561468
179,2004-01-01,IJmuiden,IJMDBTHVN,0.05891079117437122
180,2004-01-01,NL,NL,0.0609290951663906
181,2004-01-01,Vlissingen,VLISSGN,0.03712848130399819
182,2005-01-01,Delfzijl,DELFZL,0.05757521974203521
183,2005-01-01,Den Helder,DENHDR,0.04311608182814942
184,2005-01-01,Harlingen,HARLGN,0.059131563439557
185,2005-01-01,Hoek van Holland,HOEKVHLD,0.034046839762236665
186,2005-01-01,IJmuiden,IJMDBTHVN,0.04120946092760726
187,2005-01-01,NL,NL,0.043771065179615806
188,2005-01-01,Vlissingen,VLISSGN,0.027547223291563967
189,2006-01-01,Delfzijl,DELFZL,0.06217143412883559
190,2006-01-01,Den Helder,DENHDR,0.05042139641328217
191,2006-01-01,Harlingen,HARLGN,0.07016427356698741
192,2006-01-01,Hoek van Holland,HOEKVHLD,0.03562028202904414
193,2006-01-01,IJmuiden,IJMDBTHVN,0.04604307370234842
194,2006-01-01,NL,NL,0.04856533305591916
195,2006-01-01,Vlissingen,VLISSGN,0.026971539655980998
196,2007-01-01,Delfzijl,DELFZL,0.09557228120528671
197,2007-01-01,Den Helder,DENHDR,0.07366388379659963
198,2007-01-01,Harlingen,HARLGN,0.09614777545100205
199,2007-01-01,Hoek van Holland,HOEKVHLD,0.06075990902872322
200,2007-01-01,IJmuiden,IJMDBTHVN,0.07079345244301917
201,2007-01-01,NL,NL,0.07489008722597197
202,2007-01-01,Vlissingen,VLISSGN,0.052403232946430574
203,2008-01-01,Delfzijl,DELFZL,0.08277287059641682
204,2008-01-01,Den Helder,DENHDR,0.07061124751476325
