scenario,perc_ts,time,percentiles,proc
ssp126,-5.141512937711178,2006,5,Global steric
ssp126,-4.831628126991475,2007,5,Global steric
ssp126,-3.528197063136278,2008,5,Global steric
ssp126,-2.431148859217891,2009,5,Global steric
ssp126,-1.9543437592038404,2010,5,Global steric
ssp126,-0.722221244377983,2011,5,Global steric
ssp126,0.6350357386578387,2012,5,Global steric
ssp126,2.0212680122281124,2013,5,Global steric
ssp126,2.6964438799103307,2014,5,Global steric
ssp126,3.3557412909744655,2015,5,Global steric
ssp126,4.4337183799297915,2016,5,Global steric
ssp126,5.7961684161025655,2017,5,Global steric
ssp126,7.355007684383585,2018,5,Global steric
ssp126,9.14745113960193,2019,5,Global steric
ssp126,10.07534679818046,2020,5,Global steric
ssp126,10.930758209951337,2021,5,Global steric
ssp126,12.133742948639778,2022,5,Global steric
ssp126,14.119687953187603,2023,5,Global steric
ssp126,16.23648686687612,2024,5,Global steric
ssp126,18.265627305598542,2025,5,Global steric
ssp126,19.739809241566608,2026,5,Global steric
ssp126,20.592538309921746,2027,5,Global steric
ssp126,22.035869491458637,2028,5,Global steric
ssp126,23.49540972894936,2029,5,Global steric
ssp126,24.73444290662302,2030,5,Global steric
ssp126,25.924002944140465,2031,5,Global steric
ssp126,27.14468535077725,2032,5,Global steric
ssp126,28.208081954249316,2033,5,Global steric
ssp126,29.64528563086975,2034,5,Global steric
ssp126,31.8501934209515,2035,5,Global steric
ssp126,33.71407323449725,2036,5,Global steric
ssp126,35.74396650727083,2037,5,Global steric
ssp126,36.76303670637712,2038,5,Global steric
ssp126,37.93014905262534,2039,5,Global steric
ssp126,39.25499086125324,2040,5,Global steric
ssp126,40.823474998215076,2041,5,Global steric
ssp126,42.79286774790535,2042,5,Global steric
ssp126,44.28597476298553,2043,5,Global steric
ssp126,45.15287459652187,2044,5,Global steric
ssp126,46.231546941716445,2045,5,Global steric
ssp126,47.948879565127825,2046,5,Global steric
ssp126,49.6970901263348,2047,5,Global steric
ssp126,51.553448391463505,2048,5,Global steric
ssp126,52.81360534079211,2049,5,Global steric
ssp126,53.7268861671422,2050,5,Global steric
ssp126,54.382616085372064,2051,5,Global steric
ssp126,54.8746641989664,2052,5,Global steric
ssp126,56.67831694168143,2053,5,Global steric
ssp126,58.187071275187776,2054,5,Global steric
ssp126,59.55864553954606,2055,5,Global steric
ssp126,61.00125403728744,2056,5,Global steric
ssp126,62.36583248960348,2057,5,Global steric
ssp126,63.56698432168524,2058,5,Global steric
ssp126,65.02701425711905,2059,5,Global steric
ssp126,65.70865300138436,2060,5,Global steric
ssp126,66.69118739741464,2061,5,Global steric
ssp126,67.52518859589303,2062,5,Global steric
ssp126,68.62989061357976,2063,5,Global steric
ssp126,69.77298847929819,2064,5,Global steric
ssp126,70.92478821406647,2065,5,Global steric
ssp126,72.15252298862035,2066,5,Global steric
ssp126,73.28774804686789,2067,5,Global steric
ssp126,74.58960832104376,2068,5,Global steric
ssp126,75.88739787674103,2069,5,Global steric
ssp126,77.11795774021796,2070,5,Global steric
ssp126,78.02714225818082,2071,5,Global steric
ssp126,78.83716173821361,2072,5,Global steric
ssp126,80.01052052223326,2073,5,Global steric
ssp126,80.80130393282357,2074,5,Global steric
ssp126,81.69257460833819,2075,5,Global steric
ssp126,82.63280141593981,2076,5,Global steric
ssp126,83.29735275936271,2077,5,Global steric
ssp126,84.00261662809031,2078,5,Global steric
ssp126,85.09357175930165,2079,5,Global steric
ssp126,86.11226090750648,2080,5,Global steric
ssp126,87.12887324961771,2081,5,Global steric
ssp126,87.8688040239877,2082,5,Global steric
ssp126,88.60780111414437,2083,5,Global steric
ssp126,89.94774333335545,2084,5,Global steric
ssp126,90.8162337146967,2085,5,Global steric
ssp126,91.19341418495245,2086,5,Global steric
ssp126,91.86437730713118,2087,5,Global steric
ssp126,92.84827882607831,2088,5,Global steric
ssp126,93.81552271971641,2089,5,Global steric
ssp126,94.46724707731451,2090,5,Global steric
ssp126,95.05400060712701,2091,5,Global steric
ssp126,95.55961843805656,2092,5,Global steric
ssp126,96.20466470431865,2093,5,Global steric
ssp126,97.12943949106682,2094,5,Global steric
ssp126,97.57948923444965,2095,5,Global steric
ssp126,98.1729800127979,2096,5,Global steric
ssp126,99.1442363196953,2097,5,Global steric
ssp126,99.61863579222194,2098,5,Global steric
ssp126,99.94606667191181,2099,5,Global steric
ssp126,99.9460666719119,2100,5,Global steric
ssp126,0.9786669499498624,2006,50,Global steric
ssp126,1.8533878187061847,2007,50,Global steric
ssp126,3.2720550714463226,2008,50,Global steric
ssp126,4.481578605413345,2009,50,Global steric
ssp126,5.652962082301752,2010,50,Global steric
ssp126,7.038519359322377,2011,50,Global steric
ssp126,8.447319462524094,2012,50,Global steric
ssp126,10.04772617870859,2013,50,Global steric
ssp126,11.567055538055914,2014,50,Global steric
ssp126,12.874830896307403,2015,50,Global steric
ssp126,14.135193951091118,2016,50,Global steric
ssp126,15.799222310338667,2017,50,Global steric
ssp126,17.479250253145626,2018,50,Global steric
ssp126,19.29488092439532,2019,50,Global steric
ssp126,20.698203212025483,2020,50,Global steric
ssp126,22.183320483010498,2021,50,Global steric
ssp126,23.835650905172212,2022,50,Global steric
ssp126,26.108376492865453,2023,50,Global steric
ssp126,28.43383117589304,2024,50,Global steric
ssp126,30.602143010958997,2025,50,Global steric
ssp126,32.62051396620245,2026,50,Global steric
ssp126,34.26123220740381,2027,50,Global steric
ssp126,36.08159641747673,2028,50,Global steric
ssp126,37.93807130870103,2029,50,Global steric
ssp126,39.72054544655947,2030,50,Global steric
ssp126,41.43159969127949,2031,50,Global steric
ssp126,43.158541252549966,2032,50,Global steric
ssp126,44.80221465467767,2033,50,Global steric
ssp126,46.830571109241305,2034,50,Global steric
ssp126,49.10584190785961,2035,50,Global steric
ssp126,51.15200003686263,2036,50,Global steric
ssp126,53.199785346589266,2037,50,Global steric
ssp126,55.01032778822025,2038,50,Global steric
ssp126,56.96247423446155,2039,50,Global steric
ssp126,58.80175397297363,2040,50,Global steric
ssp126,60.78982104253842,2041,50,Global steric
ssp126,62.816207555628296,2042,50,Global steric
ssp126,64.72470307092638,2043,50,Global steric
ssp126,66.3983770282098,2044,50,Global steric
ssp126,68.18565068539763,2045,50,Global steric
ssp126,70.14550717252521,2046,50,Global steric
ssp126,72.15291485445712,2047,50,Global steric
ssp126,74.39276982992854,2048,50,Global steric
ssp126,76.47759130748133,2049,50,Global steric
ssp126,78.32337960358569,2050,50,Global steric
ssp126,79.70198347039315,2051,50,Global steric
ssp126,81.27782535388928,2052,50,Global steric
ssp126,83.29303469561265,2053,50,Global steric
ssp126,85.15683000439849,2054,50,Global steric
ssp126,87.00328303007208,2055,50,Global steric
ssp126,88.78254345802458,2056,50,Global steric
ssp126,90.66368449437587,2057,50,Global steric
ssp126,92.4329620295764,2058,50,Global steric
ssp126,94.33434014793593,2059,50,Global steric
ssp126,95.8103375567645,2060,50,Global steric
ssp126,97.50033411904845,2061,50,Global steric
ssp126,99.28138703623411,2062,50,Global steric
ssp126,101.05512355145983,2063,50,Global steric
ssp126,102.61780362565071,2064,50,Global steric
ssp126,104.16053340759262,2065,50,Global steric
ssp126,105.90221910042627,2066,50,Global steric
ssp126,107.52791453355974,2067,50,Global steric
ssp126,109.3226498022531,2068,50,Global steric
ssp126,111.14572917446863,2069,50,Global steric
ssp126,112.71061902027267,2070,50,Global steric
ssp126,114.028931109045,2071,50,Global steric
ssp126,115.48963844936209,2072,50,Global steric
ssp126,117.28589612930196,2073,50,Global steric
ssp126,118.65517096291765,2074,50,Global steric
ssp126,120.00216068335232,2075,50,Global steric
ssp126,121.58224807201512,2076,50,Global steric
ssp126,122.95451538446562,2077,50,Global steric
ssp126,124.2342759093556,2078,50,Global steric
ssp126,125.50555194330761,2079,50,Global steric
ssp126,127.0659091044152,2080,50,Global steric
ssp126,128.68572427647956,2081,50,Global steric
ssp126,130.02856669487096,2082,50,Global steric
ssp126,131.3141584989774,2083,50,Global steric
ssp126,132.93374992496373,2084,50,Global steric
ssp126,134.37591203360057,2085,50,Global steric
ssp126,135.19004703933908,2086,50,Global steric
ssp126,136.36215285741878,2087,50,Global steric
ssp126,137.85919325385265,2088,50,Global steric
ssp126,139.36870618930715,2089,50,Global steric
ssp126,140.51281600857794,2090,50,Global steric
ssp126,141.6054781240997,2091,50,Global steric
ssp126,142.5523233451467,2092,50,Global steric
ssp126,143.7480448890845,2093,50,Global steric
ssp126,145.06832304897898,2094,50,Global steric
ssp126,146.12355817921417,2095,50,Global steric
ssp126,147.10677393248085,2096,50,Global steric
ssp126,148.40406933455233,2097,50,Global steric
ssp126,149.58353392103467,2098,50,Global steric
ssp126,150.51063683413253,2099,50,Global steric
ssp126,150.5106368341326,2100,50,Global steric
ssp126,7.086897482983961,2006,95,Global steric
ssp126,8.525351594747372,2007,95,Global steric
ssp126,10.059030043298375,2008,95,Global steric
ssp126,11.38080930468303,2009,95,Global steric
ssp126,13.24541502782645,2010,95,Global steric
ssp126,14.784107493104612,2011,95,Global steric
ssp126,16.24435008102805,2012,95,Global steric
ssp126,18.058513074607145,2013,95,Global steric
ssp126,20.4203477568375,2014,95,Global steric
ssp126,22.375334940511806,2015,95,Global steric
ssp126,23.817727861364652,2016,95,Global steric
ssp126,25.782745726626636,2017,95,Global steric
ssp126,27.583725728945705,2018,95,Global steric
ssp126,29.422498344311183,2019,95,Global steric
ssp126,31.300319013540463,2020,95,Global steric
ssp126,33.41391267356709,2021,95,Global steric
ssp126,35.51471145353183,2022,95,Global steric
ssp126,38.07365769918022,2023,95,Global steric
ssp126,40.60736076126937,2024,95,Global steric
ssp126,42.91457226727219,2025,95,Global steric
ssp126,45.47606973910409,2026,95,Global steric
ssp126,47.90323864248016,2027,95,Global steric
ssp126,50.099899742373154,2028,95,Global steric
ssp126,52.35253429165635,2029,95,Global steric
ssp126,54.67738834756172,2030,95,Global steric
ssp126,56.90891860731806,2031,95,Global steric
ssp126,59.14113087675773,2032,95,Global steric
ssp126,61.3639481152138,2033,95,Global steric
ssp126,63.982303150570885,2034,95,Global steric
ssp126,66.3277995773616,2035,95,Global steric
ssp126,68.55588013224477,2036,95,Global steric
ssp126,70.62152254558939,2037,95,Global steric
ssp126,73.22199191854884,2038,95,Global steric
ssp126,75.95763972374829,2039,95,Global steric
ssp126,78.31035297701777,2040,95,Global steric
ssp126,80.71718376384398,2041,95,Global steric
ssp126,82.80045276277251,2042,95,Global steric
ssp126,85.12352575237288,2043,95,Global steric
ssp126,87.60239864602562,2044,95,Global steric
ssp126,90.09689010548618,2045,95,Global steric
ssp126,92.29879694023955,2046,95,Global steric
ssp126,94.56489567307972,2047,95,Global steric
ssp126,97.18749860015244,2048,95,Global steric
ssp126,100.09537448840393,2049,95,Global steric
ssp126,102.87184957862021,2050,95,Global steric
ssp126,104.97191601765343,2051,95,Global steric
ssp126,107.62943561623979,2052,95,Global steric
ssp126,109.85578850296464,2053,95,Global steric
ssp126,112.07393158673224,2054,95,Global steric
ssp126,114.3943361959538,2055,95,Global steric
ssp126,116.50959125753891,2056,95,Global steric
ssp126,118.90628631451443,2057,95,Global steric
ssp126,121.24258031493159,2058,95,Global steric
ssp126,123.58444490527887,2059,95,Global steric
ssp126,125.85325003187532,2060,95,Global steric
ssp126,128.2493274748192,2061,95,Global steric
ssp126,130.97558303812855,2062,95,Global steric
ssp126,133.4170477934604,2063,95,Global steric
ssp126,135.39849086219598,2064,95,Global steric
ssp126,137.33138741934016,2065,95,Global steric
ssp126,139.5860205661933,2066,95,Global steric
ssp126,141.7012287545756,2067,95,Global steric
ssp126,143.98787670324592,2068,95,Global steric
ssp126,146.3352202890702,2069,95,Global steric
ssp126,148.23378735411362,2070,95,Global steric
ssp126,149.9604282119411,2071,95,Global steric
ssp126,152.07055297602966,2072,95,Global steric
ssp126,154.48849337198317,2073,95,Global steric
ssp126,156.43513015215632,2074,95,Global steric
ssp126,158.2369491481615,2075,95,Global steric
ssp126,160.45564782111072,2076,95,Global steric
ssp126,162.53424932145742,2077,95,Global steric
ssp126,164.3873848256306,2078,95,Global steric
ssp126,165.83862969449962,2079,95,Global steric
ssp126,167.93959728796577,2080,95,Global steric
ssp126,170.16143756569085,2081,95,Global steric
ssp126,172.10601447233782,2082,95,Global steric
ssp126,173.9371337907048,2083,95,Global steric
ssp126,175.83582842194292,2084,95,Global steric
ssp126,177.85054219162976,2085,95,Global steric
ssp126,179.1007786002967,2086,95,Global steric
ssp126,180.7730486574506,2087,95,Global steric
ssp126,182.78222605258128,2088,95,Global steric
ssp126,184.83294927582816,2089,95,Global steric
ssp126,186.46848319802035,2090,95,Global steric
ssp126,188.06606613725575,2091,95,Global steric
ssp126,189.45327727332426,2092,95,Global steric
ssp126,191.19859892814566,2093,95,Global steric
ssp126,192.91360826001772,2094,95,Global steric
ssp126,194.57284718196672,2095,95,Global steric
ssp126,195.94502699102566,2096,95,Global steric
ssp126,197.56772491273875,2097,95,Global steric
ssp126,199.45087800771154,2098,95,Global steric
ssp126,200.97648212363418,2099,95,Global steric
ssp126,200.97648212363424,2100,95,Global steric
ssp126,-15.675781726645926,2006,5,Local ocean
ssp126,-13.480362480813369,2007,5,Local ocean
ssp126,-16.352518725868673,2008,5,Local ocean
ssp126,-22.345854506801285,2009,5,Local ocean
ssp126,-14.511870774463866,2010,5,Local ocean
ssp126,-13.391250988316925,2011,5,Local ocean
ssp126,-17.1807033491567,2012,5,Local ocean
ssp126,-13.524872733288483,2013,5,Local ocean
ssp126,-18.007825978414726,2014,5,Local ocean
ssp126,-12.514189512782025,2015,5,Local ocean
ssp126,-9.256943056966847,2016,5,Local ocean
ssp126,-9.193316056755178,2017,5,Local ocean
ssp126,-6.9934696774824845,2018,5,Local ocean
ssp126,-9.52939245849014,2019,5,Local ocean
ssp126,-4.132364571397283,2020,5,Local ocean
ssp126,-8.615043716985987,2021,5,Local ocean
ssp126,-10.17614152318032,2022,5,Local ocean
ssp126,-9.269651817264856,2023,5,Local ocean
ssp126,-6.732677221701598,2024,5,Local ocean
ssp126,-12.468689932318977,2025,5,Local ocean
ssp126,-10.069626748064069,2026,5,Local ocean
ssp126,-12.40379633186912,2027,5,Local ocean
ssp126,-7.95881367969856,2028,5,Local ocean
ssp126,-6.767592700071997,2029,5,Local ocean
ssp126,-9.792405205604203,2030,5,Local ocean
ssp126,-13.25492250941464,2031,5,Local ocean
ssp126,-16.62151637676071,2032,5,Local ocean
ssp126,-9.166955879338444,2033,5,Local ocean
ssp126,-10.593899956224305,2034,5,Local ocean
ssp126,-5.628926815043043,2035,5,Local ocean
ssp126,-7.290648281507442,2036,5,Local ocean
ssp126,1.9529744355493406,2037,5,Local ocean
ssp126,0.30494241236982855,2038,5,Local ocean
ssp126,0.8988522242189023,2039,5,Local ocean
ssp126,-9.547609491576454,2040,5,Local ocean
ssp126,-3.680235345372366,2041,5,Local ocean
ssp126,-4.48240033041741,2042,5,Local ocean
ssp126,-3.2069838344687476,2043,5,Local ocean
ssp126,2.278491796774115,2044,5,Local ocean
ssp126,-0.25716293642087606,2045,5,Local ocean
ssp126,-3.3126399079580855,2046,5,Local ocean
ssp126,-2.145287853890021,2047,5,Local ocean
ssp126,-4.630037247266719,2048,5,Local ocean
ssp126,-3.7362936733372165,2049,5,Local ocean
ssp126,-0.6102142635778596,2050,5,Local ocean
ssp126,4.3013630805735765,2051,5,Local ocean
ssp126,-8.506869877502833,2052,5,Local ocean
ssp126,-11.45921582162332,2053,5,Local ocean
ssp126,-8.18716060830405,2054,5,Local ocean
ssp126,-4.487496343959959,2055,5,Local ocean
ssp126,-5.091258214713488,2056,5,Local ocean
ssp126,-8.118315796847167,2057,5,Local ocean
ssp126,-8.358719420037255,2058,5,Local ocean
ssp126,-6.459928421547547,2059,5,Local ocean
ssp126,-4.560049697996516,2060,5,Local ocean
ssp126,-0.9373199725719283,2061,5,Local ocean
ssp126,-9.18425440995613,2062,5,Local ocean
ssp126,0.17365675659109403,2063,5,Local ocean
ssp126,-0.2820548425668401,2064,5,Local ocean
ssp126,7.116398214606545,2065,5,Local ocean
ssp126,9.131183837723807,2066,5,Local ocean
ssp126,3.8681469065427065,2067,5,Local ocean
ssp126,5.395569462984753,2068,5,Local ocean
ssp126,7.7826549477644775,2069,5,Local ocean
ssp126,3.742417547021557,2070,5,Local ocean
ssp126,-0.9482232100445742,2071,5,Local ocean
ssp126,0.4792457602463518,2072,5,Local ocean
ssp126,-6.8136939456467065,2073,5,Local ocean
ssp126,-8.80753249159496,2074,5,Local ocean
ssp126,-4.407978261163136,2075,5,Local ocean
ssp126,0.2524271462715255,2076,5,Local ocean
ssp126,2.353200560551154,2077,5,Local ocean
ssp126,2.388530144271519,2078,5,Local ocean
ssp126,1.587688089017134,2079,5,Local ocean
ssp126,-2.630989537777367,2080,5,Local ocean
ssp126,-2.9122245355229643,2081,5,Local ocean
ssp126,2.4325330724824124,2082,5,Local ocean
ssp126,1.9504824666410203,2083,5,Local ocean
ssp126,-3.362603810332083,2084,5,Local ocean
ssp126,-5.768085663433754,2085,5,Local ocean
ssp126,-1.1844673255645677,2086,5,Local ocean
ssp126,-4.036241175532538,2087,5,Local ocean
ssp126,-3.310870484637392,2088,5,Local ocean
ssp126,-1.8164885527341679,2089,5,Local ocean
ssp126,-6.721496470317408,2090,5,Local ocean
ssp126,-9.836896536581841,2091,5,Local ocean
ssp126,-11.206219861642985,2092,5,Local ocean
ssp126,-10.982706007528215,2093,5,Local ocean
ssp126,-6.698418102504,2094,5,Local ocean
ssp126,-10.264922163099373,2095,5,Local ocean
ssp126,-8.607786739972905,2096,5,Local ocean
ssp126,-4.386696695689395,2097,5,Local ocean
ssp126,-8.221256595801623,2098,5,Local ocean
ssp126,-13.176047852010573,2099,5,Local ocean
ssp126,-13.176047852010573,2100,5,Local ocean
ssp126,-1.2872620275819602,2006,50,Local ocean
ssp126,3.614327475956356,2007,50,Local ocean
ssp126,2.3696774239903573,2008,50,Local ocean
ssp126,3.97865867215226,2009,50,Local ocean
ssp126,6.691393882520691,2010,50,Local ocean
ssp126,7.16096701216318,2011,50,Local ocean
ssp126,7.7551932179847904,2012,50,Local ocean
ssp126,8.536645654404458,2013,50,Local ocean
ssp126,7.02291236028662,2014,50,Local ocean
ssp126,11.764835877477346,2015,50,Local ocean
ssp126,13.642988037070996,2016,50,Local ocean
ssp126,15.037995969921772,2017,50,Local ocean
ssp126,15.290643171855526,2018,50,Local ocean
ssp126,16.00379716599328,2019,50,Local ocean
ssp126,20.67721901199768,2020,50,Local ocean
ssp126,19.42382368963797,2021,50,Local ocean
ssp126,20.753336460695586,2022,50,Local ocean
ssp126,16.12430872552444,2023,50,Local ocean
ssp126,19.33109607327835,2024,50,Local ocean
ssp126,15.579702017166175,2025,50,Local ocean
ssp126,15.127130222849294,2026,50,Local ocean
ssp126,15.951360580201356,2027,50,Local ocean
ssp126,22.62956755139065,2028,50,Local ocean
ssp126,24.575270998171792,2029,50,Local ocean
ssp126,24.097128317956617,2030,50,Local ocean
ssp126,21.739388540396753,2031,50,Local ocean
ssp126,20.111687273691583,2032,50,Local ocean
ssp126,22.29083201831721,2033,50,Local ocean
ssp126,21.612368472297465,2034,50,Local ocean
ssp126,25.39145414348381,2035,50,Local ocean
ssp126,26.525715200571884,2036,50,Local ocean
ssp126,27.984808954248983,2037,50,Local ocean
ssp126,32.18935364996149,2038,50,Local ocean
ssp126,34.316310685536365,2039,50,Local ocean
ssp126,28.744044545066203,2040,50,Local ocean
ssp126,32.923331564819605,2041,50,Local ocean
ssp126,33.059512755318245,2042,50,Local ocean
ssp126,34.288782708177685,2043,50,Local ocean
ssp126,37.35609785383825,2044,50,Local ocean
ssp126,37.35983562519869,2045,50,Local ocean
ssp126,39.02020666577145,2046,50,Local ocean
ssp126,38.1747303225228,2047,50,Local ocean
ssp126,38.52531571693944,2048,50,Local ocean
ssp126,33.67398170501349,2049,50,Local ocean
ssp126,38.86021044363086,2050,50,Local ocean
ssp126,41.726594767323405,2051,50,Local ocean
ssp126,35.96962716308436,2052,50,Local ocean
ssp126,37.13728213527541,2053,50,Local ocean
ssp126,41.12481115372205,2054,50,Local ocean
ssp126,42.92496296025266,2055,50,Local ocean
ssp126,44.58414102618998,2056,50,Local ocean
ssp126,43.35409353914666,2057,50,Local ocean
ssp126,42.61915168998343,2058,50,Local ocean
ssp126,42.09618970162718,2059,50,Local ocean
ssp126,45.59165267805605,2060,50,Local ocean
ssp126,47.131520181369126,2061,50,Local ocean
ssp126,43.543998556300224,2062,50,Local ocean
ssp126,45.763914373790726,2063,50,Local ocean
ssp126,48.02292295876832,2064,50,Local ocean
ssp126,53.082569358416116,2065,50,Local ocean
ssp126,51.084842158282974,2066,50,Local ocean
ssp126,48.833637972719984,2067,50,Local ocean
ssp126,50.51627681275064,2068,50,Local ocean
ssp126,53.91126812139443,2069,50,Local ocean
ssp126,52.00356176549667,2070,50,Local ocean
ssp126,50.725872978607136,2071,50,Local ocean
ssp126,49.947395225665574,2072,50,Local ocean
ssp126,48.88182916797879,2073,50,Local ocean
ssp126,47.70128760101851,2074,50,Local ocean
ssp126,48.81214860871808,2075,50,Local ocean
ssp126,51.28044493495011,2076,50,Local ocean
ssp126,53.32388679239892,2077,50,Local ocean
ssp126,52.54849383296463,2078,50,Local ocean
ssp126,53.122603003414724,2079,50,Local ocean
ssp126,50.80950325193787,2080,50,Local ocean
ssp126,51.359963878551255,2081,50,Local ocean
ssp126,52.15016910494445,2082,50,Local ocean
ssp126,51.39450484052488,2083,50,Local ocean
ssp126,50.748687014389304,2084,50,Local ocean
ssp126,51.267121886675596,2085,50,Local ocean
ssp126,48.367416423707056,2086,50,Local ocean
ssp126,50.49409942324883,2087,50,Local ocean
ssp126,49.82267589094035,2088,50,Local ocean
ssp126,49.64907358709628,2089,50,Local ocean
ssp126,48.690479670047935,2090,50,Local ocean
ssp126,49.12734114732787,2091,50,Local ocean
ssp126,50.65511158842006,2092,50,Local ocean
ssp126,50.229933067462255,2093,50,Local ocean
ssp126,50.939655181949384,2094,50,Local ocean
ssp126,47.459342879562655,2095,50,Local ocean
ssp126,46.95205473837203,2096,50,Local ocean
ssp126,51.785716739578504,2097,50,Local ocean
ssp126,49.92408875922528,2098,50,Local ocean
ssp126,50.84533785118878,2099,50,Local ocean
ssp126,50.84533785118878,2100,50,Local ocean
ssp126,13.073164784083804,2006,95,Local ocean
ssp126,20.67564087904948,2007,95,Local ocean
ssp126,21.055319393204996,2008,95,Local ocean
ssp126,30.251774514894983,2009,95,Local ocean
ssp126,27.853260192841304,2010,95,Local ocean
ssp126,27.673057803024328,2011,95,Local ocean
ssp126,32.64240365555317,2012,95,Local ocean
ssp126,30.555089996618,2013,95,Local ocean
ssp126,32.004779395452225,2014,95,Local ocean
ssp126,35.996457647302364,2015,95,Local ocean
ssp126,36.4982081254525,2016,95,Local ocean
ssp126,39.221997534194415,2017,95,Local ocean
ssp126,37.531247370815414,2018,95,Local ocean
ssp126,41.487134475155884,2019,95,Local ocean
ssp126,45.43836308579877,2020,95,Local ocean
ssp126,47.40794656650471,2021,95,Local ocean
ssp126,51.62242613775054,2022,95,Local ocean
ssp126,41.46868879102743,2023,95,Local ocean
ssp126,45.343981114034634,2024,95,Local ocean
ssp126,43.57333084068578,2025,95,Local ocean
ssp126,40.274691746893325,2026,95,Local ocean
ssp126,44.25115542258367,2027,95,Local ocean
ssp126,53.1582264505381,2028,95,Local ocean
ssp126,55.85693927402136,2029,95,Local ocean
ssp126,57.92049416970913,2030,95,Local ocean
ssp126,56.66537489382093,2031,95,Local ocean
ssp126,56.77317112422628,2032,95,Local ocean
ssp126,53.6872001096489,2033,95,Local ocean
ssp126,53.75575572253251,2034,95,Local ocean
ssp126,56.35126931153718,2035,95,Local ocean
ssp126,60.276053871802866,2036,95,Local ocean
ssp126,53.96581757763779,2037,95,Local ocean
ssp126,64.0115121198335,2038,95,Local ocean
ssp126,67.66852317872628,2039,95,Local ocean
ssp126,66.96093598293976,2040,95,Local ocean
ssp126,69.45543178454673,2041,95,Local ocean
ssp126,70.52812707515658,2042,95,Local ocean
ssp126,71.71134058381577,2043,95,Local ocean
ssp126,72.36521658505025,2044,95,Local ocean
ssp126,74.90338882016816,2045,95,Local ocean
ssp126,81.27040040815251,2046,95,Local ocean
ssp126,78.4160256174847,2047,95,Local ocean
ssp126,81.59640994593104,2048,95,Local ocean
ssp126,71.01121533371096,2049,95,Local ocean
ssp126,78.25357105946325,2050,95,Local ocean
ssp126,79.07875550295267,2051,95,Local ocean
ssp126,80.35928599867478,2052,95,Local ocean
ssp126,85.63889778505684,2053,95,Local ocean
ssp126,90.34050368070052,2054,95,Local ocean
ssp126,90.24485173543503,2055,95,Local ocean
ssp126,94.1625514575062,2056,95,Local ocean
ssp126,94.72600549043149,2057,95,Local ocean
ssp126,93.49749097721441,2058,95,Local ocean
ssp126,90.55750435735303,2059,95,Local ocean
ssp126,95.64543628573315,2060,95,Local ocean
ssp126,95.10650825448116,2061,95,Local ocean
ssp126,96.1693021640217,2062,95,Local ocean
ssp126,91.2651592224442,2063,95,Local ocean
ssp126,96.23358763196191,2064,95,Local ocean
ssp126,98.95899378073679,2065,95,Local ocean
ssp126,92.95658799418129,2066,95,Local ocean
ssp126,93.71133609676376,2067,95,Local ocean
ssp126,95.54888816811159,2068,95,Local ocean
ssp126,99.94981741334472,2069,95,Local ocean
ssp126,100.17047843877643,2070,95,Local ocean
ssp126,102.29907799874441,2071,95,Local ocean
ssp126,99.31896052664015,2072,95,Local ocean
ssp126,104.4686094719102,2073,95,Local ocean
ssp126,104.09977696100142,2074,95,Local ocean
ssp126,101.92836576010542,2075,95,Local ocean
ssp126,102.20883299187918,2076,95,Local ocean
ssp126,104.1950552295834,2077,95,Local ocean
ssp126,102.61052262346972,2078,95,Local ocean
ssp126,104.5568984939907,2079,95,Local ocean
ssp126,104.14565606938041,2080,95,Local ocean
ssp126,105.52618847495285,2081,95,Local ocean
ssp126,101.77073386253065,2082,95,Local ocean
ssp126,100.74199015694104,2083,95,Local ocean
ssp126,104.75432816618367,2084,95,Local ocean
ssp126,108.19097095815405,2085,95,Local ocean
ssp126,97.82255252140286,2086,95,Local ocean
ssp126,104.91797217472785,2087,95,Local ocean
ssp126,102.85248159224338,2088,95,Local ocean
ssp126,101.01415171103639,2089,95,Local ocean
ssp126,103.99426661244291,2090,95,Local ocean
ssp126,107.9764540147575,2091,95,Local ocean
ssp126,112.39566178682716,2092,95,Local ocean
ssp126,111.32305743122139,2093,95,Local ocean
ssp126,108.4651929216424,2094,95,Local ocean
ssp126,105.07090409223355,2095,95,Local ocean
ssp126,102.40341831884021,2096,95,Local ocean
ssp126,107.84845625991098,2097,95,Local ocean
ssp126,107.95590814535808,2098,95,Local ocean
ssp126,114.74172490148615,2099,95,Local ocean
ssp126,114.74172490148615,2100,95,Local ocean
ssp126,0,2006,5,Inverse barometer
ssp126,0,2007,5,Inverse barometer
ssp126,0,2008,5,Inverse barometer
ssp126,0,2009,5,Inverse barometer
ssp126,0,2010,5,Inverse barometer
ssp126,0,2011,5,Inverse barometer
ssp126,0,2012,5,Inverse barometer
ssp126,0,2013,5,Inverse barometer
ssp126,0,2014,5,Inverse barometer
ssp126,0,2015,5,Inverse barometer
ssp126,0,2016,5,Inverse barometer
ssp126,0,2017,5,Inverse barometer
ssp126,0,2018,5,Inverse barometer
ssp126,0,2019,5,Inverse barometer
ssp126,0,2020,5,Inverse barometer
ssp126,0,2021,5,Inverse barometer
ssp126,0,2022,5,Inverse barometer
ssp126,0,2023,5,Inverse barometer
ssp126,0,2024,5,Inverse barometer
ssp126,0,2025,5,Inverse barometer
ssp126,0,2026,5,Inverse barometer
ssp126,0,2027,5,Inverse barometer
ssp126,0,2028,5,Inverse barometer
