160475	606215
160160	606100
159760	605935
159515	605825
159280	605760
158925	605625
158625	605525
158310	605435
157930	605345
157505	605205
157270	605135
157005	605060
156750	604945
156535	604860
156275	604765
156030	604700
155850	604640
155585	604560
155275	604500
154880	604355
154885	604355
154625	604270
154335	604190
154110	604110
153840	604010
153475	603900
153165	603810
NaN	NaN
118790	561455
118735	561280
118815	561120
118655	560975
118490	560845
118190	560735
117945	560650
117645	560600
117355	560580
117165	560535
117065	560525
116850	560325
116690	560105
115040	558040
115225	557900
115370	557855
115235	557675
115110	557585
114725	557470
114510	557645
114430	557505
114255	557555
113885	557870
113335	558080
113105	558190
112660	558370
112520	558350
112450	558040
112470	557935
112540	557780
112720	557630
112990	557495
113165	557375
113280	557280
113405	557165
113630	557035
113760	556930
113755	556845
113635	556845
113530	556810
113365	556825
113175	556855
113040	556810
112840	556740
112630	556660
112520	556605
112435	556550
112525	556505
112655	556475
112545	556395
111465	556280
111310	556250
111095	556170
111082.100000000	556158.300000000
111265	556130
111070	556000
110870	555885
110700	555870
110535	555980
110380	556165
110330	556225
110305	556195
110310	556105
110220	556155
109845	556925
109750	557150
109720	557275
109675	557415
109615	557425
109575	557605
109540	557875
109510	558085
109470	558250
109460	558465
109435	558640
109430	558885
109440	559090
109445	559295
109430	559455
109490	559705
109500	559975
109525	560195
109550	560410
109605	560745
109635	561000
109650	561210
109700	561530
109785	561890
109855	562140
109915	562400
109985	562715
110060	562975
110155	563165
110190	563445
110265	563715
110350	564010
110460	564300
110575	564625
110700	564955
111360	566210
111510	566490
111675	566835
111855	567140
112070	567455
112275	567835
112455	568135
112665	568505
112875	568810
113175	569295
113525	569800
113820	570285
114120	570735
114370	571155
114570	571430
114855	571900
115040	572175
115235	572475
115400	572705
115545	572955
115680	573110
115725	573155
115755	573005
115685	572890
115595	572820
115430	572695
115305	572550
115210	572410
115160	572320
115065	572175
115190	572090
115370	572025
115600	571930
115730	571895
115900	571945
116060	572060
116190	572200
116300	572230
116415	572285
116450	572335
116435	572470
116445	572570
116560	572670
116655	572700
116835	572690
116950	572770
117045	572905
117110	572965
117200	572955
117335	572995
117435	573200
117435	573370
117405	573460
117365	573565
117280	573515
117140	573400
116845	573795
116860	573990
116910	574170
116915	574285
116845	574355
116745	574290
116560	573975
116465	573935
116375	573845
116375	573635
116595	573210
116565	573125
116490	573070
116430	573020
116360	572960
116180	572875
116005	572905
115880	572985
115930	573645
115970	573740
116065	573905
116165	574115
116250	574275
116405	574520
116555	574720
116675	574855
116850	575035
116975	575230
117085	575435
117285	575735
117415	575915
117550	576095
117700	576290
117845	576450
118010	576630
118135	576750
118320	576955
118475	577085
118735	577285
118945	577435
119130	577520
119445	577590
119665	577575
119770	577535
119895	577465
119985	577335
120055	577220
120145	577070
120240	576910
120345	576775
120370	576695
120475	576595
120535	576485
120640	576240
120700	576010
120755	575740
120770	575445
120840	575035
120895	574710
121010	574510
121105	574405
121305	574480
121545	574550
121625	574420
121910	574090
122140	573760
122210	573545
122280	573345
122395	573080
122465	572815
122460	572610
122505	571920
122515	571310
122390	570940
122265	568200
122325	567940
122165	567030
122180	566695
122250	566420
122255	566070
122160	565825
121980	565675
121810	565585
121695	565485
121535	565360
121275	565205
121065	565045
120980	564905
120940	564730
120855	564580
120725	564480
120585	564380
120490	564275
120470	564030
120515	563835
120520	563565
120470	563340
120355	563160
120175	563020
119950	562915
119875	562850
119810	562750
119745	562585
119680	562385
119570	562100
119390	561775
119230	561580
119100	561430
119020	561345
118790	561455
NaN	NaN
133860	589965
134085	590040
134495	590055
134795	590110
135000	590095
135160	590030
135250	590090
135425	590010
135555	590155
135695	590380
135830	590585
135885	590730
135860	590825
135805	590920
135715	590995
135545	591025
135410	591010
135160	591035
134895	591115
134655	591155
134360	591180
134085	591235
133810	591225
133490	591235
133240	591235
133005	591175
132800	591065
132595	590980
132325	590930
132040	590845
131830	590760
131655	590710
131475	590655
131275	590485
131025	590315
130760	590135
130485	589965
130225	589805
129925	589640
129570	589470
129240	589260
128985	589140
128780	589005
128390	588710
128165	588520
127850	588280
127570	588070
127310	587870
126990	587625
126690	587390
126400	587170
126210	586965
125885	586615
125610	586300
125415	586020
125185	585845
125025	585685
124820	585525
124650	585365
124485	585195
124260	584975
124060	584860
123760	584665
123470	584485
123250	584305
123010	584155
122735	583955
122540	583795
122330	583735
122075	583615
121790	583400
121535	583270
121360	583230
121120	583175
120845	582980
120635	582840
120390	582670
120260	582590
120095	582520
119955	582355
119825	582225
119610	582100
119425	581985
119200	581780
119135	581635
119130	581420
119180	581275
119275	581105
119295	581045
119210	581115
119105	581205
119050	581210
119090	581100
119185	580990
119320	580945
119455	580845
119545	580755
119575	580725
119690	580630
119760	580775
119765	581000
119860	581165
120100	581335
120385	581385
120455	581340
120665	581255
120905	581300
121150	581410
121480	581500
121860	581485
122205	581395
122515	581310
122805	581290
123160	581270
123410	581295
123540	581315
123550	581180
123845	581200
124115	581350
124345	581655
124455	581930
124565	582150
124700	582415
124870	582735
125110	583000
125415	583305
125700	583390
126050	583525
126380	583650
126785	583845
127180	584080
127580	584300
127790	584455
128015	584760
128120	585040
128060	585215
127900	585255
127695	585240
127635	585265
127625	585440
127515	585730
127390	585975
127305	586195
127245	586425
127225	586635
127385	586790
127665	586960
127910	587075
128155	587205
128445	587360
128715	587480
129105	587605
129520	587760
129835	587885
130135	588000
130495	588140
130795	588235
131060	588330
131445	588520
131855	588730
132175	588905
132425	589055
132675	589230
132870	589370
133095	589540
133250	589655
133335	589745
133380	589775
133860	589965
NaN	NaN
209170	610325
208305	610085
207965	609975
207410	609945
206930	609950
206490	609935
206360	609915
206260	609945
206140	609985
205930	609785
205950	609690
205920	609570
205875	609480
205885	609390
205905	609330
205790	609275
205530	609320
205305	609355
205150	609345
205135	609280
205200	609230
205140	609195
205145	609155
205335	609140
205530	609140
205640	609110
205670	609005
205560	608915
205420	608860
205395	608780
205340	608775
205365	608685
205375	608570
205315	608495
204835	608285
204555	608095
204455	607965
204305	607995
204165	608025
204090	608115
204025	608230
203925	608345
203790	608425
203665	608465
203595	608540
203505	608725
203415	608890
203285	609130
203248.800000000	609257.900000000
203248.800000000	609257.900000000
203257.800000000	609430.900000000
203275	609530
203305	609730
203355	609965
203465	610255
203605	610545
203745	610755
203940	611040
204195	611355
204330	611545
204545	611840
204735	612115
204880	612355
205130	612630
205355	612820
205510	612920
205795	613065
206065	613180
206300	613290
206510	613375
206685	613320
206860	613215
207105	613110
207425	613065
207800	613065
208225	613055
208660	613140
209135	613330
209750	613450
210295	613525
210870	613605
211265	613690
211855	613785
212515	613880
213155	613965
213565	614005
214145	614075
214640	614130
215035	614140
215565	614175
215835	614200
216040	614215
216310	614205
216570	614200
217140	614100
217455	614000
217590	613955
217680	613875
217760	613765
217790	613620
217715	613495
217610	613435
217490	613310
217345	613245
217210	613170
217070	613135
216970	613055
216785	613030
216580	613005
216425	612980
216270	612915
216155	612820
216025	612725
215875	612645
215715	612605
215535	612595
215410	612630
215295	612665
215200	612655
215210	612570
215285	612465
215250	612405
215160	612350
215040	612360
214765	612360
214540	612275
214485	612315
214330	612215
214275	612260
214050	612245
213995	612150
213875	612160
213780	612145
213720	612155
213675	612185
213620	612200
213600	612160
213515	612095
213455	612095
213500	611980
213560	611915
213555	611790
213580	611645
213550	611535
213505	611520
213450	611545
213445	611505
213440	611435
213425	611400
213305	611465
213240	611515
213190	611600
213170	611650
213145	611740
213100	611855
213070	611995
212995	612070
213000	612010
213015	611940
213015	611870
213020	611815
213005	611760
212965	611780
212930	611815
212905	611860
212850	611930
212820	611975
212765	612015
212715	612070
212665	612115
212590	612150
212570	612120
212600	612045
212645	611990
212710	611915
212795	611840
212900	611770
213010	611645
213070	611530
213035	611500
212915	611465
212770	611400
212645	611350
212555	611385
212510	611320
212485	611250
212420	611190
212350	611140
212290	611030
212325	610980
212330	610905
212245	610855
212215	610925
212195	611040
212160	611085
212025	611100
212020	611045
212080	610965
212095	610875
211985	610750
211860	610715
211680	610640
211510	610620
211370	610610
211340	610710
211325	610845
211295	610995
211230	611165
211125	611330
210990	611545
210920	611530
210940	611430
211035	611285
211150	611125
211210	611000
211215	610800
211090	610680
211020	610575
210910	610520
210660	610565
210350	610600
210000	610505
209640	610435
209170	610325
NaN	NaN
185410	606810
185655	606845
186060	606925
186375	606960
186600	607060
186730	607180
186905	607215
187190	607225
187415	607265
187540	607320
187705	607390
187850	607410
187980	607415
187885	607570
187785	607700
187705	607810
187695	607910
187700	607990
187760	607930
187850	607815
187940	607675
187980	607575
188100	607510
188190	607515
188385	607620
188640	607790
188820	607900
188960	607985
189075	608040
189270	608105
189415	608155
189575	608155
189750	608150
189920	608130
190065	608065
190225	608035
190385	608025
190600	607985
190755	607960
190960	607970
191180	607915
191310	607915
191465	607940
191585	607995
191775	608045
191945	608070
192135	608100
192370	608115
192495	608140
192485	608215
192670	608210
192775	608205
192870	608250
192985	608325
193085	608325
193130	608255
193195	608185
193275	608285
193320	608365
193325	608505
193290	608655
193235	608760
193180	608840
193040	608920
192895	609005
192725	609075
192505	609205
192330	609235
192220	609295
191945	609345
191710	609400
191375	609465
191440	609410
190990	609390
188820	609325
187675	609210
187270	609165
186760	609120
186215	609060
185590	608985
184990	608915
184570	608885
184175	608850
183695	608815
183220	608730
182740	608665
182155	608600
181590	608535
180950	608465
180095	608385
179645	608340
179085	608350
178665	608320
178175	608330
177685	608355
177270	608290
176720	608290
176305	608330
175850	608380
175345	608475
174895	608575
174475	608665
173970	608820
173465	608950
173325	609005
172995	609115
172765	609165
172600	609270
172210	609345
171925	609460
171695	609545
171580	609530
171570	609460
171350	609295
171190	609210
170985	609050
170790	608820
170670	608605
170500	608385
170365	608195
170265	607930
170160	607580
170090	607290
170250	606210
170455	606005
170595	605835
170675	605735
170720	605765
170895	605575
171030	605420
171230	605250
171500	605050
171840	604895
172550	604725
172895	604655
173215	604595
173445	604550
173805	604480
174025	604435
174220	604445
174395	604495
174630	604620
174875	604720
175120	604820
175440	604910
175725	605005
175920	605065
176115	605230
176310	605400
176510	605550
176680	605670
176830	605845
176925	606055
177040	606300
177190	606430
177385	606480
177710	606495
178100	606500
178390	606450
178765	606370
179410	606265
179650	606245
180160	606195
180420	606130
180660	606070
180700	606065
180730	606045
180980	606020
181315	606010
181595	606035
181960	605995
182120	605990
182740	606040
182995	606100
183900	606375
184245	606505
184595	606595
185410	606810
NaN	NaN
224885	619085
224630	619160
224440	619065
224255	618965
224085	618790
224020	618395
224105	618180
224185	617845
224350	617545
224630	617375
225010	617300
225365	617320
225750	617335
226095	617360
226370	617435
226580	617440
226615	617225
226445	617080
226200	616975
225930	616960
225730	616955
225760	616885
225970	616895
225925	616795
225840	616650
225850	616585
225935	616555
226130	616550
226150	616460
226030	616410
225950	616340
225995	616105
226215	616025
226410	615940
226785	615830
226865	615870
226905	616025
227020	616105
227150	616120
227255	616165
227195	616285
227010	616345
226895	616460
226840	616570
226730	616540
226615	616390
226505	616380
226465	616500
226475	616615
226650	616640
226975	616725
227565	616745
227810	616745
228075	616770
228370	616880
228440	617045
228390	617080
228355	617255
228465	617280
228535	617340
228755	617345
228895	617225
228970	617125
229115	617060
229270	617190
229370	617305
229300	617370
229385	617460
229230	617745
229075	617845
228720	618015
228470	618090
228125	618210
227810	618360
227450	618515
227095	618540
226905	618580
226740	618610
226335	618665
225945	618775
225685	618880
225400	618960
225150	619020
225010	618950
224850	618770
224730	618555
224615	618380
224525	618295
224515	618415
224600	618660
224650	618825
224670	618880
224715	618980
224825	619045
224885	619085
NaN	NaN
221130	614625
221635	614935
222305	615115
222705	615020
222575	614835
222130	614515
221930	614295
221725	614210
221130	614625
NaN	NaN
272235.900000000	636303.800000000
272132.600000000	636531.500000000
272340.400000000	636673.300000000
272332.700000000	636923.500000000
272180.300000000	636860.600000000
272126.100000000	636743.100000000
271976.100000000	636603.300000000
271943.400000000	636409.500000000
272043.300000000	636297.300000000
271299	636041.400000000
270766.500000000	636427.900000000
270465.300000000	636822.200000000
270417.500000000	637128.700000000
270428.700000000	637398.800000000
271245.200000000	637811.300000000
272268.200000000	638403.900000000
273370.200000000	638922.900000000
274039.900000000	639080.600000000
274909.900000000	638995
275350.300000000	639087.300000000
276219.700000000	639021.100000000
277258.400000000	639095.700000000
279199.500000000	639279.400000000
281544.400000000	639497.400000000
283391.900000000	639602.100000000
283722.400000000	639517.600000000
284083.900000000	639087.300000000
284213.100000000	638687.100000000
283714.800000000	638592.100000000
283373.900000000	638406.400000000
283090.600000000	638223
282248.800000000	638019.400000000
280338.700000000	637450.600000000
278829.200000000	637011.900000000
277422.600000000	636963.100000000
275857.800000000	637043.900000000
275410	637182.800000000
274833.900000000	637105
274628.600000000	636886.100000000
274354	636414.300000000
274063.800000000	636442.900000000
273460.700000000	636615
272731.500000000	636494
272235.900000000	636303.800000000
NaN	NaN
286689.500000000	640723.700000000
287554.800000000	640794
288346.100000000	640765.200000000
288988.900000000	640576.900000000
289461.200000000	640305.400000000
289720.400000000	640064.300000000
289953.100000000	639475.100000000
290142.700000000	639019.200000000
289887.600000000	639144.800000000
289517.300000000	639246.800000000
289234.400000000	639062.800000000
288157	638984.600000000
287437.500000000	639151.300000000
286668.900000000	639065.300000000
286158.900000000	639316.700000000
285787	639476.500000000
285258	639727.300000000
285060.200000000	639874.400000000
285076.200000000	639971.300000000
286236.600000000	640437.200000000
286689.500000000	640723.700000000
NaN	NaN
208531.200000000	602805.900000000
208346.600000000	602912.600000000
208233.100000000	602808.600000000
208169.900000000	602771.600000000
208091.300000000	602787
208034.300000000	602830.100000000
208003.400000000	602905.700000000
208039.800000000	603120.600000000
207935.800000000	603186.400000000
207850.400000000	603222.900000000
207685.600000000	603220.800000000
207510.300000000	603178.800000000
206364.300000000	602610.900000000
206448.300000000	602437.500000000
206570.700000000	602489.300000000
206403.600000000	602254.400000000
206342	602116
206303.800000000	602030.400000000
206291.800000000	601971.100000000
206245.400000000	601741.800000000
206232.800000000	601526.200000000
206226.600000000	601420.400000000
206246.800000000	601145.300000000
206237.600000000	601030.100000000
206217.600000000	600778.900000000
206193.400000000	600625.800000000
206180	600541.100000000
206192.100000000	600425.300000000
206267	600262.200000000
206282.100000000	600205.400000000
206405.100000000	600158.400000000
206452.900000000	600105.900000000
206471.500000000	600016.100000000
206446.500000000	599948.600000000
206222.700000000	600051.700000000
206118.900000000	599880
206405.500000000	599746.200000000
206581.800000000	599655.100000000
206701	599492.900000000
206736.800000000	599285.300000000
206723.100000000	599162.600000000
206696.300000000	598922.100000000
206651.200000000	598652.700000000
206658.300000000	598570.300000000
206689.600000000	598204
206678.300000000	598129.700000000
206668.100000000	598063.300000000
206670.400000000	597981.400000000
206686.200000000	597829.400000000
206725.800000000	597672.800000000
206742.500000000	597530.800000000
206743.500000000	597384.900000000
206685.600000000	597274.100000000
206591	597199.500000000
206476.800000000	597136.600000000
206615.500000000	597153.100000000
206715.200000000	597189.900000000
206804.100000000	597251.500000000
206963.900000000	597164.400000000
206893.300000000	596929.200000000
206876.200000000	596699.900000000
206899.500000000	596488.400000000
206962.500000000	596371.100000000
206927	596168.100000000
207013.900000000	596151
207037.300000000	596146.400000000
207062.300000000	596090.500000000
207093.800000000	595904.900000000
207184.500000000	595677.900000000
207338.500000000	595454
207599.600000000	595181.600000000
207678.100000000	595079.200000000
207704.900000000	595044.200000000
207708.700000000	594984.800000000
207696.500000000	594941.200000000
207555	594744.600000000
207474.600000000	594575.600000000
207457.400000000	594491.200000000
207428.800000000	594351.100000000
207480.300000000	594084
207551.400000000	593805.200000000
207566.500000000	593568
207668.400000000	593370.100000000
207660.900000000	593709.300000000
207588.200000000	594083.100000000
207568.300000000	594351.900000000
207624.800000000	594554.600000000
207733.300000000	594731.200000000
207928.800000000	594966.400000000
207942.700000000	594983.200000000
208012.300000000	594986.800000000
208054.400000000	594969.800000000
208093.500000000	594886.100000000
208141.500000000	594752.100000000
208248	594652.800000000
208411.600000000	594616.600000000
208683.800000000	594376.600000000
208831.700000000	594336.400000000
209067.600000000	594376.900000000
209180.900000000	594331.900000000
209167.200000000	594416.900000000
209264.100000000	594507.400000000
209121.400000000	594506.600000000
208998.600000000	594487.700000000
208934.200000000	594444.800000000
208827.300000000	594425.100000000
208688.500000000	594472
208608.900000000	594540.900000000
208612.100000000	594604.600000000
208675.300000000	594671.300000000
208777.100000000	594666.900000000
208883.600000000	594631
208992.800000000	594604.800000000
208970.100000000	594676.600000000
208884.800000000	594732.600000000
208811.900000000	594754.300000000
208543	594842.300000000
208451.300000000	594901.100000000
208354.300000000	594937.400000000
208219.600000000	595173.600000000
207980.200000000	595562.600000000
207593.400000000	596063.400000000
207467.300000000	596301.400000000
207463.100000000	596510.600000000
207508.800000000	596674.800000000
207602.100000000	596838.100000000
207839.800000000	597019.100000000
207928.800000000	597029.200000000
208035.100000000	596996.500000000
208141	596909.900000000
208244.600000000	596867.500000000
208282.600000000	596864.700000000
208372	596858.100000000
208418.200000000	596822.300000000
208498.900000000	596731.300000000
208830	596646.400000000
208897	596573.700000000
208956.400000000	596338.700000000
208950	596024.200000000
208886.500000000	595646.600000000
208887.700000000	595434
208988.900000000	595145.300000000
208996.100000000	595233.300000000
209039.400000000	595254.500000000
209129.200000000	595236.800000000
209046.200000000	595372.300000000
209007.600000000	595509.900000000
209008.800000000	595611.500000000
209026.200000000	595644.100000000
209091.100000000	595615.700000000
209175.300000000	595454.900000000
209264.400000000	595386.400000000
209229.400000000	595578.300000000
209234.200000000	595758.200000000
209236	595826.100000000
209278.800000000	596047.200000000
209265.200000000	596098.700000000
209251.400000000	596150.500000000
209301.400000000	596229.200000000
209313.100000000	596312.300000000
209303.800000000	596340.800000000
209286.800000000	596393.500000000
209333.900000000	596465.700000000
209383	596574.800000000
209502.700000000	596769.300000000
209567.400000000	596807.500000000
209645.300000000	596799.600000000
209727.600000000	596791.300000000
209901.400000000	596752.400000000
210054.300000000	596714.800000000
210254.400000000	596645.500000000
210359.200000000	596517.600000000
210360.400000000	596305
210348	596165.300000000
210338.100000000	596053.200000000
210336.800000000	595808.900000000
210415.900000000	595641.400000000
210608.700000000	595403.700000000
210744.600000000	595277
210879	595145.800000000
210972.300000000	595047.600000000
211070.600000000	594859.100000000
211114.700000000	594613.800000000
211122.200000000	594338.100000000
211193	594065.600000000
211200	594367.400000000
211237.800000000	594463.100000000
211270.400000000	594545.500000000
211286.200000000	594800.100000000
211310.800000000	594814.100000000
211693.200000000	594615.400000000
211750.600000000	594585.600000000
212166.400000000	594454.400000000
212557.900000000	594366.300000000
212931.500000000	594255.100000000
212573.400000000	594436.900000000
211772.600000000	594716.900000000
211580	594824.600000000
211317.300000000	595065.100000000
211039.200000000	595358.800000000
210793.300000000	595644.700000000
210540.300000000	596069.800000000
210534	596132.900000000
210617.800000000	596232.400000000
210648.600000000	596313.300000000
210662.700000000	596412.300000000
210708.900000000	596440.100000000
210778.100000000	596389.600000000
210813.700000000	596312.100000000
210841.700000000	596204.100000000
210884.500000000	596039.600000000
210981.500000000	595812.900000000
211172.200000000	595552.800000000
211420.800000000	595403.500000000
211560.900000000	595394.800000000
211767.500000000	595449.600000000
211989.900000000	595568.800000000
212212.200000000	595754.600000000
212348.200000000	595888.400000000
212513.100000000	596017.300000000
212667.200000000	596044.100000000
212881.100000000	596016.800000000
213418.300000000	595869.500000000
213912.300000000	595761.200000000
214065.200000000	595686.400000000
214216.600000000	595576.700000000
214435.300000000	595454.500000000
214593.100000000	595408.500000000
214898.200000000	595335.100000000
215038.100000000	595266
215157.900000000	595154.600000000
215257.700000000	594997.900000000
215305.800000000	595051.100000000
215381.600000000	595058.100000000
215463.600000000	595005.100000000
215598.400000000	594888.800000000
215626.400000000	594916.900000000
215650.900000000	594950.500000000
215523.700000000	595135.100000000
215355.300000000	595202.800000000
215482.700000000	595256.800000000
215449.100000000	595293.100000000
215277	595246.400000000
215209.100000000	595288.800000000
215049.500000000	595368
214819.500000000	595468.500000000
214566.100000000	595541.100000000
214378.300000000	595619.900000000
214250.500000000	595735.800000000
213978.300000000	595891.500000000
213462.100000000	596021.100000000
213236.700000000	596096.300000000
213138.700000000	596131.400000000
213029	596156.900000000
212779.200000000	596214.800000000
212536.800000000	596240.600000000
212341.500000000	596148.200000000
212140	595992.100000000
211983.500000000	595822.300000000
211765.100000000	595687.500000000
211590.600000000	595624.700000000
211418.700000000	595635.100000000
211352.100000000	595698.300000000
211324.700000000	595801.600000000
211359.800000000	596050.900000000
211290.300000000	596548.800000000
211348.400000000	596593
211936.200000000	596702.100000000
212053.700000000	596761.900000000
212184.100000000	596755.900000000
212227	596786.600000000
212230.900000000	596834.400000000
212257.800000000	596867.500000000
212442.100000000	597051.300000000
212588.400000000	597233.300000000
212710.100000000	597274.300000000
212634.500000000	597327.600000000
212687.400000000	597409.600000000
212609.600000000	597443.800000000
212568.300000000	597508.300000000
212466.700000000	597573
212337.700000000	597550.600000000
212041.100000000	597392.800000000
211931.800000000	597295.300000000
211789.700000000	597281.700000000
211622.900000000	597317.700000000
211518.800000000	597369.500000000
211423.400000000	597437.700000000
211130	597543.900000000
211142.300000000	597601.200000000
211206.100000000	597594.900000000
211324.400000000	597638.900000000
211511.700000000	597762.700000000
211780.700000000	597903.200000000
211949.800000000	597946.700000000
211801.700000000	597989.900000000
211704.500000000	598029.400000000
211632.800000000	598099.400000000
211609.700000000	598211.900000000
211563.700000000	598326.800000000
211529	598346.100000000
211500.700000000	598361.800000000
211416	598341.700000000
211359.300000000	598250.800000000
211210.500000000	598137.800000000
210979.400000000	598065.800000000
210755.500000000	598038.600000000
210320	597867.400000000
210191.900000000	597974.800000000
210134.500000000	598023
210048.700000000	598151.900000000
209974.300000000	598179.900000000
209869.900000000	598174.600000000
209779.100000000	598214.400000000
209747.100000000	598282.600000000
209762.100000000	598362.700000000
